"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 26 15:56:20 GMT 2024","Fri Jan 26 15:56:20 GMT 2024","261","tests","test_login","TestLogin","","","test_locked_out_user[chromium]",""
