"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 29 00:44:36 GMT 2024","Thu Feb 29 00:44:36 GMT 2024","463","tests","login_test","TestLogin","","","test_login_error[chromium-invalid_password]",""
"passed","Thu Feb 29 00:44:37 GMT 2024","Thu Feb 29 00:44:37 GMT 2024","301","tests","login_test","TestLogin","","","test_login_error[chromium-locked_user]",""
